"endTime","artistName","trackName","msPlayed"
"2024-09-02 14:53","Nina Sky","Move Ya Body",48190
"2024-09-02 14:53","Akon","Bananza (Belly Dancer)",3190
"2024-09-02 14:54","50 Cent","Just A Lil Bit",22280
"2024-09-02 14:57","Cassie","Long Way 2 Go",220639
"2024-09-02 15:00","Cassidy","Hotel (feat. R.Kelly)",10510
"2024-09-02 15:00","Adam Port","Move",172350
"2024-09-02 15:04","Dardan","gENAuSo",200960
"2024-09-02 15:06","Blaiz Fayah","Bad",150303
"2024-09-02 15:10","Dardan","gENAuSo",200960
"2024-09-02 15:14","Paloma Mami","Fingías",225373
"2024-09-02 15:25","Yasin","Hiphop N RnB",165283
"2024-09-02 15:28","6 AM","Steady",8068
"2024-09-02 15:28","Dardan","Manolo",169965
"2024-09-02 15:31","Jazeek","Do you lie",155105
"2024-09-02 15:33","dreamsoda","CHIHIRO",3910
"2024-09-02 15:33","Paloma Mami","Fingías",2210
"2024-09-02 15:33","Dardan","Facetime",3700
"2024-09-02 15:33","Monet192","Body",1100
"2024-09-02 15:33","YAKARY","THOT",122264
"2024-09-02 15:43","dreamsoda","CHIHIRO",303453
"2024-09-02 15:48","dreamsoda","CHIHIRO",303453
"2024-09-02 15:49","Unknown Artist","Unknown Track",29753
"2024-09-02 15:49","Unknown Artist","Unknown Track",2742
"2024-09-02 15:50","Luciano","Seductive - Skit",61750
"2024-09-02 15:52","DANO","Zemer 2",119232
"2024-09-02 15:55","Makar","RAUS",144872
"2024-09-02 15:57","Eno","Imaginando (feat. Morad & MERO)",162580
"2024-09-02 16:07","DYSTINCT","Ku Je Ti (feat. Ricky Rich & Dafina Zeqiri)",1290
"2024-09-02 16:07","Dardan","Wie Du",99774
"2024-09-02 16:07","Unknown Artist","Unknown Track",2228
"2024-09-02 16:07","Elai","Un Me Ty",0
"2024-09-02 16:07","Bobby Vandamme","Brazil Funk Freestyle 🇧🇷",930
"2024-09-02 16:10","Ra'is","Dunya",128309
"2024-09-02 16:12","Makar","Dream",141308
"2024-09-02 16:12","Unknown Artist","Unknown Track",1671
"2024-09-02 16:12","Unknown Artist","Unknown Track",4075
"2024-09-02 16:13","KeBlack","Bazardée",60941
"2024-09-02 16:16","Dardan","gENAuSo",182258
"2024-09-02 16:18","L'Algérino","Panama",126899
"2024-09-02 16:21","Nicky Jam","Hasta el Amanecer",185144
"2024-09-02 16:24","Unknown Artist","Unknown Track",5407
"2024-09-02 16:24","Chris Brown","Under The Influence",172943
"2024-09-02 16:24","Unknown Artist","Unknown Track",2168
"2024-09-02 16:26","Shiro","Sympati",128409
"2024-09-02 16:28","23","Drama",127957
"2024-09-02 16:30","AP51","Slowmotion",142392
"2024-09-02 16:32","A36","Bilen (feat. Asme)",134829
"2024-09-02 16:34","Unknown Artist","Unknown Track",6164
"2024-09-02 16:34","Unknown Artist","Unknown Track",1828
"2024-09-02 16:34","Y4ska","CALMA",115565
"2024-09-02 16:37","Tayc","D O D O",156040
"2024-09-02 16:40","L.A.X","Sempe",161645
"2024-09-02 16:42","Oxlade","KU LO SA - A COLORS SHOW",139094
"2024-09-02 16:45","Emma'a","Encré",177023
"2024-09-02 16:47","YG Pablo","Jodeci",166441
"2024-09-02 16:47","Unknown Artist","Unknown Track",2168
"2024-09-02 16:48","Unknown Artist","Unknown Track",3866
"2024-09-02 16:50","Jazeek","Do you lie",151449
"2024-09-02 16:53","Dafina Zeqiri","SI MUA",158000
"2024-09-02 16:55","Bobby Vandamme","Spezial Mode",121555
"2024-09-02 16:57","YAKARY","THOT",128207
"2024-09-02 16:59","Unknown Artist","Unknown Track",1828
"2024-09-02 16:59","Unknown Artist","Unknown Track",4048
"2024-09-02 16:59","MEL","Medizin",132105
"2024-09-02 17:01","DYSTINCT","Business (feat. Naza)",159169
"2024-09-02 17:05","PLK","Périph",153339
"2024-09-03 18:19","Unknown Artist","Unknown Track",1416
"2024-09-03 18:19","DANO","911",0
"2024-09-03 18:19","Lacrim","Boston George",19055
"2024-09-03 18:19","Lacrim","Boston George",3286
"2024-09-03 18:19","Makar","Limousine",42
"2024-09-03 18:22","Makar","Limousine",156229
"2024-09-03 18:24","Dardan","Malli",145499
"2024-09-03 18:27","Kidda","Ça Je",154330
"2024-09-03 18:29","Unknown Artist","Unknown Track",1462
"2024-09-03 18:29","Elai","GHETTO",160868
"2024-09-03 18:30","Unknown Artist","Unknown Track",4806
"2024-09-03 18:31","LOC 079","Outro",104029
"2024-09-03 18:33","OG LOCKE","THE GIRL IS MINE",92836
"2024-09-03 18:35","Jazeek","Number One",145809
"2024-09-03 18:38","O.G.","Mitten in der Nacht",155163
"2024-09-03 18:40","Unknown Artist","Unknown Track",4388
"2024-09-03 18:40","Unknown Artist","Unknown Track",1671
"2024-09-03 18:40","Makar","Du Bist Mein",153615
"2024-09-03 18:43","SINAN","Min väg",183722
"2024-09-03 18:44","Mohamed Ramadan","Number One",5226
"2024-09-03 18:44","melvitto","Stay (feat. Gabzy)",5098
"2024-09-03 18:44","Skiibii","Sensima",26751
"2024-09-03 18:44","PLK","Un peu de haine",1813
"2024-09-03 18:56","Nuqi","Stalledräng",158400
"2024-09-03 18:58","Euroo","Psykos (feat. Nuqi)",144000
"2024-09-03 19:01","Nuqi","ComWiq",164210
"2024-09-03 19:04","Nuqi","On Go",153043
"2024-09-03 19:06","Nuqi","Streets Unruly",156190
"2024-09-03 19:08","Nuqi","Igen & Igen",114285
"2024-09-03 19:11","Nuqi","Ludwig",158400
"2024-09-03 19:13","Seedy","My Hood",129230
"2024-09-03 19:15","Nuqi","Take 1",137608
"2024-09-03 19:26","Nuqi","Duvor",157741
"2024-09-03 19:27","Nuqi","Straps N Roses",56971
"2024-09-03 19:31","Noizy","Ama",255754
"2024-09-03 19:34","Nuqi","Undrar",139354
"2024-09-03 19:36","Nuqi","Güten Tag",150545
"2024-09-03 19:38","Nuqi","Ingen Sol",136615
"2024-09-03 19:41","Nuqi","Hack i häl",161684
"2024-09-03 19:44","Nuqi","Wodka & 7ashish",148837
"2024-09-03 19:47","Nuqi","Bombaqlat",101446
"2024-09-03 19:47","Merveille","Paqueta",2197
"2024-09-03 19:47","Luciano","Seductive - Skit",1088
"2024-09-03 19:47","Merveille","Dis moi tout",27456
"2024-09-03 19:47","Eno","Imaginando (feat. Morad & MERO)",1237
"2024-09-03 19:47","Merveille","Ghetto",1386
"2024-09-03 19:51","Dardan","gENAuSo",200960
"2024-09-03 19:56","Dardan","Wie Du",0
"2024-09-03 21:37","Jazeek","CC",30954
"2024-09-03 21:37","Jazeek","CC",1217
"2024-09-03 21:38","Ledri Vula","Paranormal",1419
"2024-09-03 21:38","Dhurata Dora","Harrom",1579
"2024-09-03 21:38","Ghetto Geasy","E nxonme",1090
"2024-09-03 21:38","Elvana Gjata","Fustani",1055
"2024-09-03 21:38","Enzino","Zeshkane Bjondina",11063
"2024-09-03 21:38","Dhurata Dora","Malli",2541
"2024-09-03 21:38","Rina","Addiction",1601
"2024-09-03 21:38","S4MM","A E Din",1131
"2024-09-03 21:38","Era Istrefi","Më humbe",1491
"2024-09-03 21:38","The Ironix","Kosova",1039
"2024-09-03 21:38","Mozzik","Shtrejt",1331
"2024-09-03 21:38","Diona Fona","Pistole",1324
"2024-09-03 21:38","Yll Limani","Tonat",1258
"2024-09-03 21:38","Tayna","Sicko",3592
"2024-09-03 21:38","DJ PM","Sevdali",1000
"2024-09-03 21:38","SEMI","Private",1492
"2024-09-03 21:39","Naseeb","Aphrodite",1983
"2024-09-03 21:39","Jazeek","Do you lie",1365
"2024-09-03 21:39","Jazeek","Do you lie",1493
"2024-09-03 21:39","DANO","Zemer 2",2111
"2024-09-03 21:39","Bobby Vandamme","BANDIT",874
"2024-09-03 21:39","Ghetto Geasy","Ajo",899
"2024-09-03 21:39","Kidda","Kompanje",23296
"2024-09-03 21:39","Jazeek","Baile Funk im Blut",3093
"2024-09-03 21:39","YAKARY","Ma Boo",896
"2024-09-03 21:39","DANO","Black Yamaha",2111
"2024-09-03 21:39","Jazeek","Wieder mal",1088
"2024-09-03 21:39","Jazeek","Like This",896
"2024-09-03 21:39","Finem","LUTEM",1974
"2024-09-03 21:39","Jazeek","Meine Augen",1408
"2024-09-03 21:39","LOC 079","Fuego",1258
"2024-09-03 21:39","Eno","Team 2 much",14485
"2024-09-03 21:39","DANO","Letzte Zigarette",768
"2024-09-03 21:39","Dardan","Penelope",1663
"2024-09-03 21:39","Jazeek","Superstars",3626
"2024-09-03 21:39","Luciano","Starboy",1194
"2024-09-03 21:39","Mozzik","Xhelozia",1484
"2024-09-03 21:39","Marin","Meek Meek",8477
"2024-09-03 21:42","Jazeek","Dein Mann",0
"2024-09-03 21:42","MERO","Island Chick",148200
"2024-09-03 21:44","MERO","Island Chick",148200
"2024-09-03 21:47","Jazeek","Dein Mann",163361
"2024-09-03 21:50","Jazeek","Do you lie",155105
"2024-09-03 21:51","Jazeek","Do you lie",2794
"2024-09-03 21:51","Jazeek","Do you lie",1194
"2024-09-03 21:51","Jazeek","Wo du",1813
"2024-09-03 21:51","Jazeek","Wo du",84642
"2024-09-03 21:51","Jazeek","Wo du",277
"2024-09-03 21:51","Jazeek","Nikotin",1535
"2024-09-03 21:51","Jazeek","Body",1642
"2024-09-03 21:51","Jazeek","Blunt für dich",6806
"2024-09-03 21:52","Jazeek","Blunt für dich",33745
"2024-09-03 21:52","Jazeek","Superstars",2133
"2024-09-03 21:54","Jazeek","Diamond Ring",94080
"2024-09-03 21:54","Jazeek","Take it",1771
"2024-09-03 21:54","Jazeek","Noch einmal",21973
"2024-09-03 21:54","Jazeek","Kiyamasa",4800
"2024-09-03 21:54","Jazeek","Baile Funk im Blut",5567
"2024-09-03 21:54","Jazeek","Meine Augen",2858
"2024-09-03 21:54","Jazeek","Fühlst du",1835
"2024-09-03 21:54","Jazeek","Mary",10346
"2024-09-03 21:54","SANTOS","Himmel Leer",1023
"2024-09-03 21:54","Luciano","Starboy",5440
"2024-09-03 21:55","Jazeek","Lüg mich an",9386
"2024-09-03 21:55","Jazeek","Ohne dich",4459
"2024-09-03 21:55","Jazeek","Like This",1109
"2024-09-03 21:55","Jazeek","Wunderschön",960
"2024-09-03 21:55","Jazeek","Bend Over Remix (feat. reezy)",831
"2024-09-03 21:55","Jazeek","Lass dancen lass tanzen",4182
"2024-09-03 21:57","Jazeek","CC",129929
"2024-09-03 22:00","Jazeek","Es soll so sein",173031
"2024-09-03 22:02","Jazeek","Lalelu",122941
"2024-09-03 22:04","Jazeek","Number One",148860
"2024-09-04 14:35","Pajel","Nostalgie",34383
"2024-09-04 14:37","Jazeek","Diamond Ring",2623
"2024-09-04 14:37","Noizy","Ama",159892
"2024-09-04 14:38","Niaks","Mahmouma",746
"2024-09-04 14:38","PLK","Périph",234
"2024-09-04 14:38","DYSTINCT","Business (feat. Naza)",874
"2024-09-04 14:38","Merveille","Ghetto",38101
"2024-09-04 14:41","Jul","Vacancia",146093
"2024-09-04 14:46","dreamsoda","CHIHIRO",303453
"2024-09-04 14:50","Blaiz Fayah","Bad",150303
"2024-09-04 14:53","Yung Filly","Grey",169051
"2024-09-04 14:55","Adam Port","Move",97378
"2024-09-04 14:56","Tayc","D O D O",179240
"2024-09-04 14:58","Kybba","Ay Dios Mio",129000
"2024-09-04 15:01","L.A.X","Sempe - Remix",164081
"2024-09-04 15:03","Victony","Soweto",148000
"2024-09-04 15:06","Omah Lay","soso",183056
"2024-09-04 15:09","Serge Ibaka","Tayari",158003
"2024-09-04 15:14","DJ Vielo","City Boy Club",297143
"2024-09-04 15:17","Chop Daily","Down",158000
"2024-09-04 15:19","L.A.X","Zaza",136855
"2024-09-04 15:22","Babyboy AV","Confession",188629
"2024-09-04 15:26","Tayc","N'y pense plus",212013
"2024-09-04 15:29","Omah Lay","understand",174545
"2024-09-04 15:32","melvitto","Trouble",223517
"2024-09-04 15:35","Steph Ocho","Omoge",140571
"2024-09-04 15:37","Kybba","Basshall Session #3",154455
"2024-09-04 15:40","Blaq Jerzee","Falling For U",183484
"2024-09-04 16:00","Tayc","Le temps",197240
"2024-09-04 16:03","Blaiz Fayah","Bad (Latin Remix)",203636
"2024-09-04 16:06","Olamide","Infinity (feat. Omah Lay)",171764
"2024-09-04 16:08","FS Green","Grind Pon Mi",129241
"2024-09-04 16:10","Kybba","Pilot",141726
"2024-09-04 16:14","Singah","Mon Amour",235938
"2024-09-04 16:17","Idaly","Amazin' (met Emms)",174013
"2024-09-04 16:21","melvitto","Stay (feat. Gabzy)",247299
"2024-09-04 16:24","Fireboy DML","Vibration",164342
"2024-09-04 16:27","Noizy","Ama",177800
"2024-09-04 16:30","Tayna","Si Ai",166000
"2024-09-04 16:33","Kidda","Ça Je",173571
"2024-09-04 16:36","Makar","Take Me Home",196000
"2024-09-04 16:43","Dardan","Wie Du",11616
"2024-09-04 16:45","Dafina Zeqiri","SI MUA",171428
"2024-09-04 16:47","6 AM","Mi Gyal",94096
"2024-09-04 16:50","Butrint Imeri","Tu Menu",168500
"2024-09-04 16:51","Noizy","Who Want Something",28157
"2024-09-04 16:55","Elai","GHETTO",165531
"2024-09-04 16:58","Bobby Vandamme","AMA DOREN",161250
"2024-09-04 16:59","Don Xhoni","Shoki",86000
"2024-09-04 17:01","6 AM","Pull Up",110716
"2024-09-04 17:04","Butrint Imeri","Princesa",140400
"2024-09-04 17:13","Tayna","Folem Pak",141986
"2024-09-04 17:13","Dardan","Wie Du",173129
"2024-09-04 17:16","2Ton","Kohen",151974
"2024-09-04 17:19","Kida","Ya Habibi",173337
"2024-09-04 17:24","Don Xhoni","Katile",133000
"2024-09-04 17:25","6 AM","Tu Leviz",98315
"2024-09-04 17:28","Butrint Imeri","Dujem",157441
"2024-09-04 17:31","Dardan","RiRi",155000
"2024-09-04 17:34","Dafina Zeqiri","Dumlla Dumlla",186038
"2024-09-04 17:37","Kidda","JUMANJI",182722
"2024-09-05 12:11","Adam Port","Move",1877
"2024-09-05 12:13","Merveille","Paqueta",160142
"2024-09-05 12:16","Noizy","Ama",177800
"2024-09-05 12:19","Merveille","Ghetto",137435
"2024-09-05 12:21","Jul","Vacancia",146093
"2024-09-05 12:26","dreamsoda","CHIHIRO",303453
"2024-09-05 12:28","Jazeek","Diamond Ring",130708
"2024-09-05 12:31","Jazeek","Do you lie",155105
"2024-09-05 12:34","MIGI","Bättre tider",190081
"2024-09-05 12:37","Tawsen","Sokkar",188968
"2024-09-05 12:40","Youssef El Malek","يسعد الله ترند تيك توك",158948
"2024-09-05 12:42","Green Montana","FUM22 NOCIVE",131013
"2024-09-05 12:45","Tayna","Si Ai",166000
"2024-09-05 12:48","Makar","Take Me Home",196000
"2024-09-05 12:51","Kidda","Ça Je",166201
"2024-09-05 12:51","Sebastian Stakset","Turbulens",2474
"2024-09-05 12:54","Elai","GHETTO",165531
"2024-09-05 12:55","Brent Faiyaz","Best Time",82508
"2024-09-05 12:59","Rick Ross","Stay Schemin",267720
"2024-09-05 13:02","Tayna","Si Ai",166000
"2024-09-05 13:03","DANO","911",22288
"2024-09-05 13:38","Kidda","JUMANJI",182722
"2024-09-05 13:40","Tayna","Folem Pak",141986
"2024-09-05 13:43","Kybba","Pilot",141726
"2024-09-05 13:45","Kybba","Basshall Session #3",154455
"2024-09-05 13:48","DJ Vielo","City Boy Club",160579
"2024-09-05 13:51","Jazeek","Lalelu",153409
"2024-09-05 13:53","Jazeek","Lüg mich an",164000
"2024-09-05 13:56","Luciano","Starboy",170898
"2024-09-05 13:59","Jazeek","Baile Funk im Blut",180468
"2024-09-05 14:06","Enzino","Zeshkane Bjondina",177391
"2024-09-05 14:07","Kidda","Kompanje",41395
"2024-09-05 14:07","Kidda","Kompanje",20438
"2024-09-05 14:09","Kidda","Kompanje",119523
"2024-09-05 14:11","Nuqi","Bombaqlat",146526
"2024-09-05 14:14","Bobby Vandamme","Spezial Mode",135558
"2024-09-05 14:16","Jazeek","Meine Augen",136914
"2024-09-05 14:18","Eno","PUTANA",124440
"2024-09-05 14:21","Makar","Noche",173437
"2024-09-05 14:23","A36","Dyra notor",142291
"2024-09-05 14:26","Dardan","HERMANO",161880
"2024-09-05 14:29","Merveille","Dis moi tout",165861
"2024-09-05 14:31","Merveille","Paqueta",160142
"2024-09-05 14:32","Eno","Imaginando (feat. Morad & MERO)",10451
"2024-09-05 14:34","Merveille","Paqueta",160142
"2024-09-05 14:37","Eno","Imaginando (feat. Morad & MERO)",189988
"2024-09-05 14:38","Luciano","Seductive - Skit",64146
"2024-09-05 14:42","Dardan","Wie Du",184500
"2024-09-05 14:44","Noizy","Ama",177800
"2024-09-05 14:47","Dardan","H <3 T E L",163253
"2024-09-05 14:50","Dardan","cOcO MAmA",189413
"2024-09-05 14:53","Merveille","Ghetto",137435
"2024-09-05 14:56","PLK","Périph",168866
"2024-09-05 14:58","DYSTINCT","Business (feat. Naza)",170435
"2024-09-06 13:53","Niaks","Mahmouma",59822
"2024-09-06 13:56","Kidda","JUMANJI",182722
"2024-09-06 13:58","Tayna","Folem Pak",141986
"2024-09-06 14:01","Kybba","Pilot",141726
"2024-09-06 14:03","Kybba","Basshall Session #3",154455
"2024-09-06 14:06","DJ Vielo","City Boy Club",160579
"2024-09-06 14:09","Jazeek","Lalelu",153409
"2024-09-06 14:11","Jazeek","Lüg mich an",164000
"2024-09-06 14:14","Luciano","Starboy",170898
"2024-09-06 14:17","Jazeek","Baile Funk im Blut",180468
"2024-09-06 14:20","Enzino","Zeshkane Bjondina",177391
"2024-09-06 14:23","Kidda","Kompanje",180000
"2024-09-06 14:25","Nuqi","Bombaqlat",105389
"2024-09-06 14:27","Jazeek","Diamond Ring",130708
"2024-09-06 14:30","Dardan","Malli",164452
"2024-09-06 14:32","MERO","Island Chick",148200
"2024-09-06 14:35","Jazeek","Do you lie",155105
"2024-09-06 14:42","Bobby Vandamme","Spezial Mode",30701
"2024-09-06 14:44","Jazeek","Diamond Ring",130708
"2024-09-06 14:47","Bobby Vandamme","AMA DOREN",161250
"2024-09-06 14:50","Jazeek","CC",160824
"2024-09-06 14:52","DANO","Zemer 2",145933
"2024-09-06 14:55","MEL","Medizin",148460
"2024-09-06 14:57","Naseeb","Birmingham",163505
"2024-09-06 15:00","LOC 079","Fuego",164859
"2024-09-06 15:03","Jazeek","Number One",148860
"2024-09-06 15:05","YAKARY","sonnenbank.mp3",121649
"2024-09-06 15:07","DANO","Letzte Zigarette",118835
"2024-09-06 15:09","Bobby Vandamme","Walou Diploma",154365
"2024-09-06 15:12","Naseeb","Aphrodite",170500
"2024-09-06 15:14","Jazeek","Meine Augen",136914
"2024-09-06 15:17","Nash","Winter",130745
"2024-09-06 15:19","Pajel","Nostalgie",170607
"2024-09-06 15:22","DANO","Zemer",134788
"2024-09-06 15:24","Bobby Vandamme","Brazil Funk Freestyle 🇧🇷",131163
"2024-09-06 15:27","Jazeek","Dein Mann",163361
"2024-09-06 15:30","YAKARY","BEI MIR",176033
"2024-09-06 15:32","De Facto","Ohh Baby",149333
"2024-09-06 15:35","Ra'is","Hayat",178840
"2024-09-06 15:38","DANO","Wasserfall",179096
"2024-09-06 15:41","Jazeek","Wieder mal",175200
"2024-09-06 15:43","Rap La Rue","Up and down",109064
"2024-09-06 15:45","Bobby Vandamme","Ewa Zina",151939
"2024-09-06 15:48","LOC 079","Bleibst bei mir",177692
"2024-09-06 15:51","EAZ","Juicy",164904
"2024-09-06 15:54","Jazeek","Es soll so sein",173031
"2024-09-06 16:20","DANO","911",130393
"2024-09-06 16:24","Morpheuz","Sehnsucht",183000
"2024-09-06 16:26","Bobby Vandamme","GOLF R FREESTYLE",122160
"2024-09-06 16:28","Rap La Rue","Lamine Yamal",150000
"2024-09-06 16:30","Jazeek","Superstars",139234
"2024-09-06 16:33","YAKARY","KETAMIN",172245
"2024-09-06 16:36","DANO","Licht aus",135697
"2024-09-06 16:38","Amo","Milano",164771
"2024-09-06 16:41","Bobby Vandamme","BANDIT",140508
"2024-09-06 16:43","Jazeek","Wie es wär",136874
"2024-09-06 16:45","IBRA","ex und so",135000
"2024-09-06 16:48","Ra'is","Uh lala",142586
"2024-09-06 16:50","DANO","TMAX",146465
"2024-09-07 16:54","BXNE","Shawty Dance 4 Me",94706
"2024-09-07 16:56","Jazeek","Diamond Ring",130708
"2024-09-07 16:58","Jazeek","Wie es wär",136874
"2024-09-07 17:01","Jazeek","Lalelu",153409
"2024-09-07 17:03","MERO","Island Chick",148200
"2024-09-07 17:06","Jazeek","Do you lie",155105
"2024-09-07 17:08","Bobby Vandamme","Spezial Mode",135558
"2024-09-07 17:11","Luciano","Starboy",170898
"2024-09-07 17:13","DANO","Letzte Zigarette",118835
"2024-09-07 17:16","LOC 079","Fuego",164859
"2024-09-07 17:19","Makar","Je M'en Fous",177361
"2024-09-07 17:21","Jazeek","Meine Augen",136914
"2024-09-07 18:22","Jazeek","Diamond Ring",6848
"2024-09-07 18:22","Bobby Vandamme","AMA DOREN",31243
"2024-09-07 18:25","Dafina Zeqiri","SI MUA",171428
"2024-09-07 18:28","Noizy","Ama",177800
"2024-09-07 18:31","Elai","GHETTO",165531
"2024-09-07 18:34","Kidda","Ça Je",173571
"2024-09-07 18:36","Don Xhoni","Lej",148000
"2024-09-07 18:39","Dafina Zeqiri","My Love",200816
"2024-09-07 18:43","Dafina Zeqiri","Dashni",197268
"2024-09-07 18:44","Don Xhoni","Shoki",86000
"2024-09-07 18:47","Tayna","Si Ai",166000
"2024-09-07 18:50","Makar","Take Me Home",196000
"2024-09-07 18:53","Dardan","Wie Du",184500
"2024-09-07 18:55","Ben Bostick","Feeling Mean",6186
"2024-09-07 18:56","Butrint Imeri","Princesa",140400
"2024-09-07 18:58","6 AM","Pull Up",110716
"2024-09-07 19:01","Kidda","JUMANJI",182722
"2024-09-07 19:03","Tayna","Folem Pak",141986
"2024-09-07 19:06","Makar","Noche",173437
"2024-09-07 19:09","Dardan","Malli",164452
"2024-09-07 19:11","Eno","DILEMIN",131626
"2024-09-07 19:12","6 AM","Mi Gyal",94096
"2024-09-07 19:15","Butrint Imeri","Tu Menu",168500
"2024-09-07 19:17","Don Xhoni","Make a Pose",88750
"2024-09-07 19:20","Makar","Limousine",170476
"2024-09-07 19:23","Kidda","Kompanje",180000
"2024-09-07 19:25","Eno","PUTANA",124440
"2024-09-07 19:26","6 AM","Tu Leviz",98315
"2024-09-07 19:29","Butrint Imeri","Dujem",157441
"2024-09-07 19:32","Dafina Zeqiri","Dumlla Dumlla",186038
"2024-09-07 19:34","Monet192","Body",139587
"2024-09-07 19:37","DANO","Zemer",134788
"2024-09-07 19:40","Kidda","Magji",214001
"2024-09-07 19:43","6 AM","Ying & Yang",144005
"2024-09-07 19:45","Don Xhoni","Hala",158750
"2024-09-07 19:48","Elai","PA TO",178743
"2024-09-07 19:51","Butrint Imeri","Corazon",160000
"2024-09-07 19:54","Xhoni Beats","Pse?",177816
"2024-09-07 19:56","DANO","TMAX",146465
"2024-09-07 19:58","6 AM","Tripical",101480
"2024-09-07 20:01","Makar","Alone",163069
"2024-09-07 20:03","Don Xhoni","Katile",133000
"2024-09-07 20:06","Eno","XALAZ XALAZ",153893
"2024-09-07 20:08","2Ton","Kohen",151974
"2024-09-07 20:11","Butrint Imeri","Psikopat",144500
"2024-09-07 20:12","6 AM","Inati",98477
"2024-09-07 20:15","DANO","Black Yamaha",146086
"2024-09-07 20:17","Don Xhoni","M'fal",147625
"2024-09-07 20:20","Jazeek","Baile Funk im Blut",180468
"2024-09-07 20:24","Kidda","My Money",218453
"2024-09-07 20:27","Butrint Imeri","Lonely",175851
"2024-09-07 20:29","Bobby Vandamme","Walou Diploma",154365
"2024-09-07 20:32","6 AM","Blem",135475
"2024-09-07 20:34","Don Xhoni","A m'don",125684
"2024-09-07 20:36","DANO","Licht aus",135697
"2024-09-07 20:39","Jazeek","Kiyamasa",192680
"2024-09-07 20:41","DANO","Licht aus",4298
"2024-09-07 20:41","Jazeek","Kiyamasa",1322
"2024-09-07 20:41","Butrint Imeri","Moj Dashni",91974
"2024-09-07 20:44","Jazeek","Kiyamasa",192680
"2024-09-07 20:47","Butrint Imeri","Moj Dashni",167428
"2024-09-07 20:49","IBRA","ex und so",135000
"2024-09-07 20:51","Bobby Vandamme","Brazil Funk Freestyle 🇧🇷",131163
"2024-09-07 20:54","6 AM","Elvana",185740
"2024-09-07 20:56","Don Xhoni","Kokaina 2.0",118500
"2024-09-07 20:58","6 AM","Shotta",100963
"2024-09-07 21:01","Amo","Milano",164771
"2024-09-07 21:03","Kidda","Malli",149335
"2024-09-07 21:06","Butrint Imeri","Cigaren",152524
"2024-09-07 21:09","Dardan","Pse",165490
"2024-09-07 21:11","Don Xhoni","Ajo Don",164458
"2024-09-07 21:13","6 AM","Louis Bonbon",106057
"2024-09-07 21:15","Elai","Donna",141480
"2024-09-07 21:18","Kidda","Amelia",136774
"2024-09-07 21:21","Butrint Imeri","PARE",168045
"2024-09-07 21:23","Noizy","Who Want Something",166603
"2024-09-07 21:26","Dardan","RiRi",155000
"2024-09-07 21:29","Tayna","O Jetë",181173
"2024-09-07 21:31","6 AM","Twizzy",134629
"2024-09-07 21:34","Elai","Latina",152000
"2024-09-07 21:36","Butrint Imeri","Gaboi",150558
"2024-09-07 21:39","Kidda","A M'foli Mu",173713
"2024-09-07 21:42","Dardan","Pa Mu",170500
"2024-09-07 21:45","DYSTINCT","Ku Je Ti (feat. Ricky Rich & Dafina Zeqiri)",194416
"2024-09-07 21:48","Morpheuz","Sehnsucht",183000
"2024-09-08 15:08","Nineb Youk","Guns & Keys",166697
"2024-09-08 15:14","Nineb Youk","Ännu en man",146964
"2024-09-08 15:17","CENTI","Tugga med demoner",159000
"2024-09-08 15:19","23","Savastano",123428
"2024-09-08 15:21","Nuqi","Monamour",138556
"2024-09-08 15:24","Shacki","Poängplockarna",131764
"2024-09-08 15:31","6 AM","London Gyal",57428
"2024-09-08 15:34","Dafina Zeqiri","SI MUA",171428
"2024-09-08 15:37","Noizy","Ama",177800
"2024-09-08 15:40","Elai","GHETTO",165531
"2024-09-08 15:43","Kidda","Ça Je",173571
"2024-09-08 15:45","Don Xhoni","Lej",148000
"2024-09-08 15:48","Dafina Zeqiri","My Love",200816
"2024-09-08 15:52","Dafina Zeqiri","Dashni",197268
"2024-09-08 15:53","Don Xhoni","Shoki",86000
"2024-09-08 15:56","Kidda","Malli",149335
"2024-09-08 15:58","Elai","Donna",141480
"2024-09-08 16:01","Tayna","Si Ai",166000
"2024-09-08 16:04","Makar","Take Me Home",196000
"2024-09-08 16:07","Dardan","Wie Du",184500
"2024-09-08 16:10","MERO","Island Chick",148200
"2024-09-08 16:11","Euroo","Psykos (feat. Nuqi)",15829
"2024-09-08 16:56","Makar","Dream",144000
"2024-09-08 16:58","Nineb Youk","Guns & Keys",166697
"2024-09-08 17:01","Elai","Latina",152000
"2024-09-08 17:03","Don Xhoni","M'fal",147625
"2024-09-08 17:06","Butrint Imeri","Psikopat",144500
"2024-09-08 17:09","Dafina Zeqiri","Dumlla Dumlla",186038
"2024-09-08 17:11","Butrint Imeri","Princesa",140400
"2024-09-08 17:14","Jazeek","Wie es wär",136874
"2024-09-08 17:17","Kidda","JUMANJI",182722
"2024-09-08 17:20","Kidda","Kompanje",180000
"2024-09-08 17:22","Makar","Noche",173437
"2024-09-08 17:24","Kidda","JUMANJI",113297
"2024-09-08 17:28","dreamsoda","CHIHIRO",303453
"2024-09-08 17:28","Jul","Vacancia",28731
"2024-09-08 20:09","Makar","Take Me Home",810
"2024-09-08 20:09","Butrint Imeri","Princesa",8362
"2024-09-08 20:09","Kidda","JUMANJI",1237
"2024-09-09 04:40","Makar","Take Me Home",196000
"2024-09-09 04:43","Dardan","Ti Amo",165075
